,id,text,created_at,retweet_count,favorite_count,user_id,user_screen_name,user_name,user_location
15,773378788683976704,Have you heard ‘Garbage Remix! [Gay EDM Blues] [DJ Robby H] [2016]’ by DJ Robby H on #SoundCloud? #np https://t.co/lzI20DrZY7 #blues #edm,2016-09-07 04:34:06,1,4,3042067591,dragqueenremix,DJ Robby Horowitz,"Ketchikan, AK"
16,773378644395700224,Have you heard ‘Garbage! [Gay EDM Blues] [DJ Robby H] [2016]’ by DJ Robby H on #SoundCloud? #np https://t.co/x1LMzkJtpz #blues #edm #gay,2016-09-07 04:33:32,1,2,3042067591,dragqueenremix,DJ Robby Horowitz,"Ketchikan, AK"
17,773378620261863424,Take a look at the #tees at https://t.co/wswVoVzu61 #Blues #Bluegrass #music,2016-09-07 04:33:26,0,1,2430011031,NJguitarlessons,Ira Strum,NJ
18,773378507137318912,It was great to meet you @JBONAMASSA ! #joebonamassa #blues #bluesrock #fangirling https://t.co/2uXXoHhmUB,2016-09-07 04:32:59,0,0,2602614362,Diva_music_,Diva,"Los Angeles, California, USA"
19,773378473603858432,Etta James - Tell Mama #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:32:51,0,0,795632389,blinddogradio,Blind Dog Radio,US
20,773377952490909696,"OK, last post... only because it's Anguception.

#acdc #guitar #rock #blues #angusyoung… https://t.co/L5bPiWKA1X",2016-09-07 04:30:47,0,0,915379874,CarlitoCascone,Carlito Cascone,"Garrettsville, OH"
21,773377750677721090,Guitar Slim - Down Through the Years #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:29:59,0,0,795632389,blinddogradio,Blind Dog Radio,US
22,773377410939154432,#Hear Renee Olstead Taking A Chance On Love Now on https://t.co/9EvJWnujGS @Renee_Olstead #jazz #swing #music #blues #smoothjazz #latinjazz,2016-09-07 04:28:38,0,1,3318129469,jvhradionet,Jvhradio,US
23,773377186480984064,Robert Johnson - Stop Breakin' Down Blues #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:27:44,0,0,795632389,blinddogradio,Blind Dog Radio,US
24,773376594937204736,#StLouis St. Louis #Blues Purple GOLD Crown Vancouver Stick NHL Puck BOSTON… https://t.co/Ughv4RJ4x5 #NHL #Hockey https://t.co/y6PXJF6QFv,2016-09-07 04:25:23,0,0,711894735514902528,FaithCrossman,Faith Crossman,US
25,773376582140383232,"#BBKing #BluesLegend 1952-1953 by B.B. King (#CD, Jul-2005, Classics) https://t.co/TUIgNPYdF2 #RIPBBKing #Blues",2016-09-07 04:25:20,0,0,559385756,HotTrends8,Google Hot Trends,US
26,773376510040403968,"Did ya know ?#featuredartist clinteastwood his favors #jazz  #blues #classicrhythmandblues,… https://t.co/MkI3Z7FziR",2016-09-07 04:25:03,0,0,1340899525,_Rhythmnnews,Rhythm-n-News,Mississippi/Atlanta/Worldwide
27,773376189142478849,RT @LopezAlexmusic: Little live Guitar at The Manhattan... #blues #alexlopezmusic #livemusic https://t.co/z8E1lTS0br,2016-09-07 04:23:46,2,0,2704787294,LinemansLadyLuv,Taralynn,US
28,773376161535713280,Koko Taylor - Gonna Buy Me A Mule #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:23:40,0,0,795632389,blinddogradio,Blind Dog Radio,US
29,773376035274579968,Bo Carter - I've Got The Whole World In My Hand #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:23:10,0,1,795632389,blinddogradio,Blind Dog Radio,US
30,773375848644771840,"Angus Young shredding the solo for Shook Me All Night Long!

#acdc #guitar #blues #angusyoung… https://t.co/7j5VkctDpY",2016-09-07 04:22:25,0,0,915379874,CarlitoCascone,Carlito Cascone,"Garrettsville, OH"
31,773375752800727042,#IWokeUp @McNeillShona https://t.co/s9kkqwWURg #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/fdBcrTmZOt,2016-09-07 04:22:02,0,0,3044032559,WeLov3Lov3rz,Sandra,Worldwide
32,773375724677959680,#sunsets #sunsetlovers #cloudlovers #blues #pinks #colors #colorfade #fades #color #photographer… https://t.co/XenbmSuTDG,2016-09-07 04:21:56,0,0,160004132,sugablaze,TS_Rush,Boston/North Shore Original 
33,773375472684134400,RT @LopezAlexmusic: Little live Guitar at The Manhattan... #blues #alexlopezmusic #livemusic https://t.co/z8E1lTS0br,2016-09-07 04:20:55,2,0,1112966779,daveandpatti,Patti Ison,"New Bern, NC"
34,773375358989168640,Willie Logan House Of The Rising Sun https://t.co/jMrqdd2aJw  #RadioMirabelle #Blues #RadioMirabelle,2016-09-07 04:20:28,0,0,3019985177,RadioMirabelle,Radio Mirabelle,France
35,773375165883375616,Listening to She's into Something by Muddy Waters on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-09-07 04:19:42,0,0,4860399552,Latitude23R,Latitude23 Radio,AZ
36,773375123315392512,Jimmy Witherspoon - In the Evenin' #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:19:32,0,0,795632389,blinddogradio,Blind Dog Radio,US
37,773373796438929408,Lightnin' Slim - I'm Him (with Schoolboy Cleveland) #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:14:16,0,0,795632389,blinddogradio,Blind Dog Radio,US
38,773373526292123648,RT @jackievenson: So pumped to be a part of @kpboomboom #album #release #music #indie #blues #artist #concert… https://t.co/BrpiKeQqh5,2016-09-07 04:13:11,1,0,398169053,KPBoomBoom,KP and the Boom Boom,TX
39,773373186197118981,Lightnin' Hopkins - I'm Wild About You Baby #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:11:50,0,0,795632389,blinddogradio,Blind Dog Radio,US
40,773372349722877953,The weather will be fab this #weekend for #BluesFest in #Bisbee ☀️Can't wait! #music #blues #arizona #whatsuptucson https://t.co/dI52Ay1oQa,2016-09-07 04:08:31,0,1,387958403,BisbeeLIFE,Bisbee Life,"Bisbee, Arizona"
41,773372289614249984,Sonny Boy Williamson - Blue Bird Blues (Remastered 2003) #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:08:17,0,0,795632389,blinddogradio,Blind Dog Radio,US
42,773372045010710528,#StLouis St. Louis #Blues Starter NHL Hockey #Jersey XL https://t.co/uP1qbCbEy5 #NHL #Hockey https://t.co/fSAwxzzPPj,2016-09-07 04:07:18,0,0,711894735514902528,FaithCrossman,Faith Crossman,US
43,773371578109267969,Little live Guitar at The Manhattan... #blues #alexlopezmusic #livemusic https://t.co/z8E1lTS0br,2016-09-07 04:05:27,2,5,1891197481,LopezAlexmusic,alex lopez,US
44,773371505975623680,Buddy Guy - My Baby She Left Me (With Junior Wells) #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:05:10,0,0,795632389,blinddogradio,Blind Dog Radio,US
45,773371261401591808,"RT @WillEDixon: I got you like a fish, baby, hangin' on my line.  I can reel you in, most any time.  I got my brand on you. #blues",2016-09-07 04:04:11,1,0,2190695390,DonSwings,Don Mazonas,UK
46,773371260382445568,RT @blinddogradio: Al Stone - Blind Dog #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:04:11,1,0,2190695390,DonSwings,Don Mazonas,UK
47,773371259518353408,RT @blinddogradio: Guitar Slim &amp; Jelly Belly - You're My Honey #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:04:11,1,0,2190695390,DonSwings,Don Mazonas,UK
48,773371258683682816,RT @Latitude23R: Listening to Last Fair Deal Gone Down by Eric Clapton on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-09-07 04:04:11,1,0,2190695390,DonSwings,Don Mazonas,UK
49,773371257878355968,RT @blinddogradio: ZZ Hill - I Need Someone #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:04:11,1,0,2190695390,DonSwings,Don Mazonas,UK
50,773371201204936704,"All About Midnight, new song from John Rankin https://t.co/nDa7DzGSxP #Blues #Rock #guitar #unsigned #indie #classic #Nashville #breaking",2016-09-07 04:03:57,0,1,581006452,JohnRankin13,John Rankin,Orange Cove
51,773371113074294784,#Hear  Michael Bublé Peroxide Swing Now on https://t.co/9EvJWnujGS @michaelbuble #jazz #swing #music #blues #smoothjazz #latinjazz,2016-09-07 04:03:36,0,0,3318129469,jvhradionet,Jvhradio,US
52,773370854667329536,Will Bennett - Railroad Bill #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:02:34,0,0,795632389,blinddogradio,Blind Dog Radio,US
53,773370756004737024,RT @GeekingOnMusic: #Blues legend #JimmyReed would have been 91 today. 💙💙💙 https://t.co/xc00BD11el,2016-09-07 04:02:11,26,0,498494652,BritHerring1,Brit Herring,"Washington, DC"
54,773370725868666884,Vann 'Piano Man' Walls - After Midnight #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 04:02:04,0,0,795632389,blinddogradio,Blind Dog Radio,US
55,773370644276936704,RT @GeekingOnMusic: #Blues legend #JimmyReed would have been 91 today. 💙💙💙 https://t.co/xc00BD11el,2016-09-07 04:01:44,26,0,3009611611,stan_in_black,Stan In Black,"Washington, DC"
56,773370384334872576,Listening to Sinner's Prayer by B.B. King - Ray Charles on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-09-07 04:00:42,0,0,4860399552,Latitude23R,Latitude23 Radio,AZ
57,773369959191904256,Bukka White - Promise True And Grand #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:59:01,0,0,795632389,blinddogradio,Blind Dog Radio,US
58,773369890082328576,Buck 69 Dead End Road https://t.co/jMrqdd2aJw  #RadioMirabelle #Blues #RadioMirabelle,2016-09-07 03:58:44,0,0,3019985177,RadioMirabelle,Radio Mirabelle,France
59,773369087753752577,RT @blinddogradio: Howlin' Wolf - Gettin' Old and Grey #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:55:33,1,0,110005077,KilbornAlley,Kilborn Alley,IL
60,773368848116551680,Howlin' Wolf - Gettin' Old and Grey #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:54:36,1,0,795632389,blinddogradio,Blind Dog Radio,US
61,773368473384722432,RT @blinddogradio: Ruth Brown - Teardrops From My Eyes #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:53:07,1,0,110005077,KilbornAlley,Kilborn Alley,IL
62,773368103979798528,RT @cecilbernardart: #contemporaryart #art #saxaphoneplayer #sax #musicartist #musicart #green #jazzmusic #blues… https://t.co/rMHNpb29Vr,2016-09-07 03:51:39,1,0,20730856,DonnaLJ,Donna Jackson,Atlanta
63,773368007871660032,Ruth Brown - Teardrops From My Eyes #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:51:16,1,0,795632389,blinddogradio,Blind Dog Radio,US
64,773367782675218432,RT @blinddogradio: John Lee Hooker - Boom Boom #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:50:22,1,0,709800752865284096,ev4_w,MALLEUS MALEFICARUM,Россия
65,773367700676575234,#IWokeUp @McNeillShona https://t.co/HsNM6yWHcB #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/JTgkhhE87v,2016-09-07 03:50:02,0,0,2246381850,Lov3rzLov3You,Michelle #LOV3RZ,Worldwide
66,773367568971161601,@tgonzales0 txt me sumtime #missu #blues #art #creative #blazar,2016-09-07 03:49:31,0,1,973236978,miagrimeslol,Mia Grimes,India
67,773367519746764800,Listening to the amazing Yao! Getting chills! So dope! #spokenword #jazz #Ontario #blues @YaoMusique #CheckItOut https://t.co/R9KOUr4YaE,2016-09-07 03:49:19,0,0,136640171,garethseltzer,gareth seltzer,Kinda Everywhere
68,773367377555812352,John Lee Hooker - Boom Boom #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:48:45,1,1,795632389,blinddogradio,Blind Dog Radio,US
69,773367185624346625,RT @blinddogradio: Tampa Red - Mama Don't Allow No Easy Riders Here #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:48:00,1,0,110005077,KilbornAlley,Kilborn Alley,IL
70,773367097577517056,#StLouis Men's St. Louis #Blues Hat https://t.co/gXbDK71U9S #NHL #Hockey https://t.co/PgYJoh8ggk,2016-09-07 03:47:39,0,0,711894735514902528,FaithCrossman,Faith Crossman,US
71,773366635465838592,"RT @adriangalysh: Order your vintage style, fitted INTO THE BLUE t-shirt (100% cotton): https://t.co/tlTZakyTiE  #blues #guitarist https://…",2016-09-07 03:45:49,1,0,18013397,adriangalysh,Adrian Galysh,Van freakin Nuys
72,773366346109321216,Listening to She Shot Me Down by John Lee Hooker on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-09-07 03:44:40,0,0,4860399552,Latitude23R,Latitude23 Radio,AZ
73,773366146716360704,Tampa Red - Mama Don't Allow No Easy Riders Here #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:43:52,1,0,795632389,blinddogradio,Blind Dog Radio,US
74,773366032849248258,RT @JoelFaviere: Esther Phillips flip! @rithmic_rap is going to surf all over this one #estherphillips #blues… https://t.co/FDd0TNQk5Q,2016-09-07 03:43:25,5,0,3316068804,RithMic_Rap,RithMic_Rap,"Las Vegas, NV"
75,773365960510152704,RT @SpindorAdam: One #photo of our Monday's #concert  :) #ThedeusWhite #Music #Acoustic #Blues #Country #Folk https://t.co/THsSOTwmiF,2016-09-07 03:43:08,4,0,2564058161,Roman_Depko,Roman Depko TWband,US
76,773365697682477056,Tommy Emmanuel No Shoos Blues https://t.co/jMrqdd2aJw  #RadioMirabelle #Blues #RadioMirabelle,2016-09-07 03:42:05,0,0,3019985177,RadioMirabelle,Radio Mirabelle,France
77,773365395927465984,RT dursonj: RT Doctorblues: I'm tired of adulting. I want to be a guitars are us kid.  😜 #motivation #TuesdayMotivation  #blues,2016-09-07 03:40:53,0,0,2279522616,Scotts79x,Scott Da RadioGrind,US
78,773365303610777601,"@mattdusk https://t.co/TeiU2Sc5FF needing help in music, from British Columbia Canada #music #jazz #blues #talent #singer #soul #recordlabel",2016-09-07 03:40:31,0,0,278850200,victoria81897,Victoria Bourdeau,"British Columbia, Canada"
79,773365195502522368,#bky_alothman #bigbo #kuwait #hiphop #rap #rnb #blues #jazz #music #song #beat #without #intro… https://t.co/p8cqpXX4KO,2016-09-07 03:40:05,0,4,4428995385,BkY_ALOthman,BiG Bo,Kuwait
80,773365186539421696,#IWokeUp @McNeillShona https://t.co/7BLjhbWKrg #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/hC2cFSCqle,2016-09-07 03:40:03,0,0,2361826866,ArtistsUnitedWW,Kellie Leigh™,Worldwide
81,773365053772795904,RT @blinddogradio: John Mayall - John Lee Boogie #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:39:31,1,0,110005077,KilbornAlley,Kilborn Alley,IL
82,773364968527921152,John Mayall - John Lee Boogie #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:39:11,1,0,795632389,blinddogradio,Blind Dog Radio,US
83,773364682610487296,RT @JosephBLS89: Have a ROCKIN Friday!!! ;) #blues #jazz #rock #music #Fender #Strat https://t.co/5ZmVYyzCWX,2016-09-07 03:38:03,17,0,3505770013,LHobor,Laszlo Hobor,Brisbane Australia 
84,773364184348172288,Big know Octavius #guitarplayer #pedaleffects #fuzz #octafuzz #guitarists #guitarcenter #hendrix #classicrock #blues https://t.co/y4OAz4pfYA,2016-09-07 03:36:04,0,0,727931050324729856,MichaelXGentry,Michael Gentry,WA
85,773364009730924544,RT @Doctorblues: I'm tired of adulting. I want to be a guitars are us kid.  😜 #motivation #TuesdayMotivation  #blues,2016-09-07 03:35:22,3,0,217119661,dursonj,durso,"Brooklyn, NY"
86,773363961383137286,#Blues #bluesrock #musicpromotion #makingmoneywithmusic #musicbusiness #indiemusic #loudini #loulombardi... https://t.co/LUYcSBr9Do,2016-09-07 03:35:11,0,2,8812892,LouLombardiRock,Lou Lombardi,Pittsburgh
87,773363959499927553,#Blues #bluesrock #musicpromotion #makingmoneywithmusic #musicbusiness #indiemusic #loudini #loulombardi... https://t.co/RgYlTrjwmU,2016-09-07 03:35:11,0,0,8812892,LouLombardiRock,Lou Lombardi,Pittsburgh
88,773363930886352896,It's all about the #Songs! #Listen: https://t.co/vuoPK1tIj3 info: https://t.co/iLqMeuafFC #rootsmusic #folkrock #altcountry #blues,2016-09-07 03:35:04,1,0,742933766683951111,RetroRootsRadio,Retro Roots Radio,US
89,773363888754614272,RT @blinddogradio: Junior Wells - Two Headed Woman #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:34:54,1,0,110005077,KilbornAlley,Kilborn Alley,IL
90,773363808257597440,Spare Keys - Jimmy Thackery &amp; The Drivers https://t.co/B6VGfuOAwT #blues,2016-09-07 03:34:34,0,0,404456697,mp3america,MP3 America ♫,"Download, USA"
91,773363790041718784,"RT @_SilenzioStampa: Hablamos con Gustavo Ginoi, guitarrista de .@lamississippi que nos cuenta como se preparan para su #show 79 en .@LaTra…",2016-09-07 03:34:30,2,0,547430892,SosaLucas16,Lucas L. Sosa,Villa Lugano
92,773363782395502592,Junior Wells - Two Headed Woman #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:34:28,1,0,795632389,blinddogradio,Blind Dog Radio,US
93,773363240277463041,Cason Simmons and Wilson Harwood leading out on some #folsomprison #blues in #probluesjam Round… https://t.co/bM0I81eSyA,2016-09-07 03:32:19,0,0,1927545642,CaraBeingBlue,Cara Being Blue,TN
94,773363075198115840,Lee Diamond - Mama Loochie #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:31:40,0,0,795632389,blinddogradio,Blind Dog Radio,US
95,773362964388679680,"🤔#JustThinking🤔
Am I #Plunging #Online to ward off #Offline #Blues...❓",2016-09-07 03:31:13,0,0,15942732,s_iswari,Iswari S,US
96,773362529791803393,Blue afternoon #blues #sky #clouds #landscape #cdmx #urban https://t.co/i0aiA9RaMw,2016-09-07 03:29:30,0,0,168960939,bezagox,Bernardo Zavaleta,Mexico City
97,773362344063885312,"RT @Impress_Gifts: This Thursday! @ssshufflepc Beggars #Blues Banquet,P/U tickets @Impress_Gifts $70(cash only) #Mississauga #LiveMusic htt…",2016-09-07 03:28:45,1,0,46311111,FitForBusiness,Cheryl Rankin,Mississauga / Toronto
98,773362206293405696,#StLouis LEE SPORT ST. LOUIS #Blues HOCKEY #Jersey MEN'S XL NHL stitched… https://t.co/fFV7sDiayE #NHL #Hockey https://t.co/krsihOg0fF,2016-09-07 03:28:13,0,0,711894735514902528,FaithCrossman,Faith Crossman,US
99,773362056137408512,Willie Dixon - I Ain't Superstitious #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:27:37,0,0,795632389,blinddogradio,Blind Dog Radio,US
100,773361873140023296,Blue and Lonesome - Little Walter | Blues |15038943 #Blues #Blues https://t.co/FNzqQ8fgeS #blues #blues,2016-09-07 03:26:53,0,0,2810050196,amandsst,Amanda,UT
101,773361654293594112,"Historic portable music, a 78 record player. A lot of early #Blues #Jazz &amp; #rockandroll only exist on 78's! https://t.co/yromne4iQL",2016-09-07 03:26:01,0,1,3171307105,ArdeeCarrickLPs,ardeecarrick records,US
102,773361477369470977,Nothing like #thebonesofjrjones delivering a package of floor stomping  #blues. Hitting hard… https://t.co/R0VyF5GfIm,2016-09-07 03:25:19,0,0,313522589,RyanSethGaines,Ryan Gaines,"Los Angeles, CA, USA"
103,773361347291672576,Sonny Terry - Ham And Eggs #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:24:48,0,0,795632389,blinddogradio,Blind Dog Radio,US
104,773361193985638400,"Paradox.📷
#blues
#instamood
#instadaily 
#randomshot 
#nature_shooters 
#sky https://t.co/woGFR6QE4c",2016-09-07 03:24:11,0,0,54792379,iamthereizauh,theresamarieangelica,US
105,773361052629082112,"RT @HelenLColeman: ❤ the old songs!  🎷🎹🎙Stormy Weather  Helen Coleman #np on #SoundCloud
https://t.co/HUE7xvaNHU  #Jazz #Blues #HelenColema…",2016-09-07 03:23:37,3,0,1960006242,HelenLColeman,Helen Coleman,"Queensland, Australia "
106,773360978083717120,"RT @HelenLColeman: #1940s #romance Good Morning Heartache by Helen Coleman #np on #SoundCloud
https://t.co/0uld6oWxoB #HelenColeman  #Jazz…",2016-09-07 03:23:20,3,0,1960006242,HelenLColeman,Helen Coleman,"Queensland, Australia "
107,773360540739596288,B.B. King - A Whole Lot of Lovin' #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:21:35,0,0,795632389,blinddogradio,Blind Dog Radio,US
108,773360408627412992,George Terry That Ain't You https://t.co/jMrqdd2aJw  #RadioMirabelle #Blues #RadioMirabelle,2016-09-07 03:21:04,0,0,3019985177,RadioMirabelle,Radio Mirabelle,France
109,773360390898085889,Orange &amp; Blues #orange #blues #onlyinoldpas #pasadena #california #abc7eyewitness #urban #colors… https://t.co/XcLLneEfAG,2016-09-07 03:21:00,0,0,2430940038,opticviewfinder,Optical Viewfinder,CA
110,773360201168748544,https://t.co/hxXqFOQwvr #vinyl #records #metal #rock #thrasher #jazz #blues #heavymetal #glamrock https://t.co/HetBQpUSTW,2016-09-07 03:20:14,0,1,39908142,MKlave,HippieChick,"Pahrump, Nevada"
111,773359924638277632,Ike Turner - Ho Ho #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:19:09,0,0,795632389,blinddogradio,Blind Dog Radio,US
112,773359354582040577,Purchase your tickets now to see #Black #Boy #Blues - from Aug 26-28th. Let's  Support our Black Intelligent Men!! https://t.co/MZZ9l5fsNB,2016-09-07 03:16:53,0,0,250224617,carmelspice1964,Joyce White,GA
113,773358603541487616,https://t.co/Z00tszm8WA #Music of #MattMejia #Blues #Lyrics #Songwriter #reallife,2016-09-07 03:13:54,0,2,3165708433,akindofsinglela,Peggy Davenport,Galveston Island
114,773358326398746624,Steady Rollin' Bob Margolin with Nappy Brown - Down In The Alley #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:12:47,0,1,795632389,blinddogradio,Blind Dog Radio,US
115,773358159142359040,More of the #Royal #Blues... #yaasss she did that! @_queenlaiah looking #sogood in her #blue… https://t.co/zBTFkJs9Ds,2016-09-07 03:12:08,0,0,712767832488947713,FashionIntCo,FashionInternational,GA
116,773358111478251520,#StLouis Vintage St. Louis #Blues Official NHL Starter Embroidered #Jersey… https://t.co/ijXhakglJy #NHL #Hockey https://t.co/Hs4XVanFvk,2016-09-07 03:11:56,0,0,711894735514902528,FaithCrossman,Faith Crossman,US
117,773357823543615488,Cecil Gant - Playin' Myself The Blues #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-09-07 03:10:48,0,0,795632389,blinddogradio,Blind Dog Radio,US
118,773357588721307648,"RT @CommentaryLimbs: 'IT'S ELEVEN, IT'S HEAVEN FOR JAMIE VARDY'
Vardy for Leicester vs Man Utd
#mufc #lcfc #united #bpl #leicester #blues h…",2016-09-07 03:09:52,39,0,1031651622,robIacey,ㅤ,Southampton
119,773357558476046336,"""You can't rehearse a #blues darlin'."" Joe Williams #jazz #music",2016-09-07 03:09:44,0,0,2436171362,juqiqyxijobo,スタイリッシュ・ジャズをあなたへ,US
120,773357224752128000,"RT @Lisvnorrland: #RT My Playlist on SoundCloud
https://t.co/gZ5Z7piovK
#indie #rock #pop #punk #blues #funk #folk #classical #mellow https…",2016-09-07 03:08:25,2,0,68558349,BearsLegacy,John Revitte,"Los Angeles,Ca"
121,773356760593633281,RT @JoelFaviere: Esther Phillips flip! @rithmic_rap is going to surf all over this one #estherphillips #blues… https://t.co/FDd0TNQk5Q,2016-09-07 03:06:34,5,0,2736550806,BGetScared,B,US
